number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0022521,Closed,False,1,0,4,True,Caller 2649,Opened by  17,25/4/2016 17:33,Created by 10,25/4/2016 17:46,Updated by 908,1/5/2016 14:07,Phone,Location 93,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,26/4/2016 13:56,1/5/2016 14:07
INC0022522,Closed,False,0,0,2,True,Caller 3498,Opened by  467,25/4/2016 17:35,Created by 200,25/4/2016 17:39,Updated by 908,30/4/2016 19:07,Phone,Location 224,Category 23,Subcategory 75,Symptom 455,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 171,25/4/2016 18:16,30/4/2016 19:07
INC0022523,Closed,False,5,0,10,True,Caller 350,Opened by  62,25/4/2016 17:42,Created by 33,25/4/2016 17:53,Updated by 908,2/5/2016 16:07,Phone,Location 93,Category 57,Subcategory 170,Symptom 10,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,27/4/2016 15:50,2/5/2016 16:07
INC0022524,Closed,False,1,0,4,True,Caller 3418,Opened by  17,25/4/2016 17:53,Created by 10,25/4/2016 18:13,Updated by 908,2/5/2016 13:07,Phone,Location 55,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 12:14,2/5/2016 13:07
INC0022526,Closed,False,1,0,7,False,Caller 3383,Opened by  319,25/4/2016 17:55,Created by 132,25/4/2016 17:57,Updated by 908,8/5/2016 17:07,Phone,Location 15,Category 42,Subcategory 223,?,?,1 - High,1 - High,1 - Critical,Group 12,Resolver 154,False,True,Do Not Notify,Problem ID  151,CHG0000990,?,?,code 6,Resolved by 138,3/5/2016 16:31,8/5/2016 17:07
INC0022527,Closed,False,2,0,7,True,Caller 4822,Opened by  17,25/4/2016 17:56,Created by 10,25/4/2016 17:59,Updated by 908,3/5/2016 17:07,Phone,Location 93,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,28/4/2016 16:53,3/5/2016 17:07
INC0022528,Closed,False,0,0,2,True,Caller 3126,Opened by  47,25/4/2016 18:00,?,?,Updated by 908,30/4/2016 19:07,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 24,25/4/2016 18:21,30/4/2016 19:07
INC0022529,Closed,False,0,0,9,False,Caller 218,Opened by  62,25/4/2016 18:03,Created by 33,25/4/2016 18:11,Updated by 908,4/5/2016 17:07,Phone,Location 85,Category 46,Subcategory 94,Symptom 370,?,1 - High,1 - High,1 - Critical,Group 33,Resolver 159,False,True,Do Not Notify,Problem ID  162,CHG0001006,?,?,code 6,Resolved by 143,29/4/2016 16:11,4/5/2016 17:07
INC0022530,Closed,False,0,0,4,True,Caller 2457,Opened by  17,25/4/2016 18:09,?,?,Updated by 908,30/4/2016 19:07,Phone,Location 242,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,25/4/2016 18:16,30/4/2016 19:07
INC0022531,Closed,False,0,0,8,True,Caller 916,Opened by  47,25/4/2016 18:11,Created by 25,25/4/2016 18:18,Updated by 908,1/5/2016 14:07,Phone,Location 93,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,26/4/2016 14:03,1/5/2016 14:07
INC0022532,Closed,False,0,0,3,True,Caller 4395,Opened by  17,25/4/2016 18:14,Created by 10,25/4/2016 18:21,Updated by 908,3/5/2016 15:07,Phone,Location 93,Category 46,Subcategory 242,Symptom 274,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 213,28/4/2016 15:05,3/5/2016 15:07
INC0022533,Closed,False,1,0,4,True,Caller 1618,Opened by  62,25/4/2016 18:19,?,?,Updated by 908,2/5/2016 13:07,Phone,Location 204,Category 53,Subcategory 80,Symptom 391,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 12:31,2/5/2016 13:07
INC0022534,Closed,False,0,0,2,True,Caller 3007,Opened by  305,25/4/2016 18:49,?,?,Updated by 908,30/4/2016 20:07,Phone,Location 55,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 134,25/4/2016 19:10,30/4/2016 20:07
INC0022535,Closed,False,0,0,2,True,Caller 430,Opened by  58,25/4/2016 18:55,?,?,Updated by 908,30/4/2016 19:07,Phone,Location 93,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,25/4/2016 19:01,30/4/2016 19:07
INC0022536,Closed,False,0,0,9,True,Caller 1104,Opened by  17,25/4/2016 19:44,Created by 10,25/4/2016 20:01,Updated by 908,1/5/2016 17:07,Phone,Location 161,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,26/4/2016 16:59,1/5/2016 17:07
INC0022537,Closed,False,0,0,2,True,Caller 958,Opened by  305,25/4/2016 19:52,?,?,Updated by 908,30/4/2016 22:07,Phone,Location 180,Category 34,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,25/4/2016 22:02,30/4/2016 22:07
INC0022538,Closed,False,0,0,2,True,Caller 2937,Opened by  58,25/4/2016 19:58,?,?,Updated by 908,30/4/2016 21:07,Phone,Location 128,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,25/4/2016 20:10,30/4/2016 21:07
INC0022539,Closed,False,1,0,6,True,Caller 3038,Opened by  17,25/4/2016 20:24,Created by 10,25/4/2016 20:30,Updated by 908,1/5/2016 15:07,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 49,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 46,26/4/2016 15:00,1/5/2016 15:07
INC0022541,Closed,False,2,0,9,False,Caller 2271,Opened by  58,25/4/2016 21:15,Created by 31,25/4/2016 21:32,Updated by 908,9/5/2016 13:07,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,4/5/2016 12:48,9/5/2016 13:07
INC0022543,Closed,False,1,0,6,True,Caller 3316,Opened by  17,25/4/2016 21:56,?,?,Updated by 908,3/5/2016 12:07,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,28/4/2016 11:16,3/5/2016 12:07
INC0022544,Closed,False,2,0,4,True,Caller 1547,Opened by  47,25/4/2016 22:12,Created by 25,25/4/2016 22:47,Updated by 823,26/4/2016 01:07,Phone,Location 219,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 219,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 200,26/4/2016 01:06,26/4/2016 01:07
INC0022545,Closed,False,0,0,2,True,Caller 1310,Opened by  58,25/4/2016 22:14,?,?,Updated by 908,30/4/2016 23:07,Phone,Location 143,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,25/4/2016 22:19,30/4/2016 23:07
INC0022546,Closed,False,0,0,5,True,Caller 1102,Opened by  58,25/4/2016 23:03,Created by 31,25/4/2016 23:06,Updated by 908,1/5/2016 10:07,Phone,Location 143,Category 53,Subcategory 80,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 19,Resolver 65,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 58,26/4/2016 09:25,1/5/2016 10:07
INC0022547,Closed,False,2,0,9,True,Caller 1069,Opened by  94,25/4/2016 23:39,Created by 45,25/4/2016 23:50,Updated by 908,7/5/2016 15:07,Phone,Location 161,Category 57,Subcategory 170,Symptom 241,?,3 - Low,2 - Medium,4 - Low,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,2/5/2016 14:18,7/5/2016 15:07
INC0022548,Closed,False,0,0,3,True,Caller 5456,Opened by  463,25/4/2016 23:44,?,?,Updated by 908,1/5/2016 01:07,Phone,Location 204,Category 20,Subcategory 125,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,26/4/2016 00:38,1/5/2016 01:07
INC0022549,Closed,False,0,0,5,True,Caller 1723,Opened by  8,25/4/2016 23:57,?,?,Updated by 908,1/5/2016 01:07,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,26/4/2016 00:31,1/5/2016 01:07
INC0022551,Closed,False,0,0,1,True,Caller 5022,Opened by  397,26/4/2016 00:59,?,?,Updated by 908,1/5/2016 01:07,Phone,Location 204,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 174,?,1/5/2016 01:07
INC0022553,Closed,False,0,0,3,True,Caller 3688,Opened by  94,26/4/2016 01:02,Created by 45,26/4/2016 01:09,Updated by 908,3/5/2016 14:07,Phone,Location 204,Category 34,Subcategory 151,Symptom 117,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,28/4/2016 13:57,3/5/2016 14:07
INC0022554,Closed,False,2,0,8,True,Caller 5363,Opened by  463,26/4/2016 01:43,Created by 202,26/4/2016 01:50,Updated by 908,1/5/2016 15:07,Phone,Location 161,Category 34,Subcategory 134,Symptom 465,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,26/4/2016 14:33,1/5/2016 15:07
INC0022555,Closed,False,0,0,1,True,Caller 809,Opened by  397,26/4/2016 02:07,?,?,Updated by 908,1/5/2016 03:07,Phone,Location 128,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 174,?,1/5/2016 03:07
INC0022557,Closed,False,2,0,8,True,Caller 5006,Opened by  94,26/4/2016 03:20,?,?,Updated by 908,1/5/2016 12:07,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,3 - Low,2 - Medium,4 - Low,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 12:06,1/5/2016 12:07
INC0022558,Closed,False,0,0,2,True,Caller 4750,Opened by  8,26/4/2016 03:35,?,?,Updated by 908,1/5/2016 04:07,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,26/4/2016 04:01,1/5/2016 04:07
INC0022560,Closed,False,0,0,5,True,Caller 2115,Opened by  17,26/4/2016 06:01,?,?,Updated by 908,2/5/2016 10:07,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,27/4/2016 09:53,2/5/2016 10:07
INC0022561,Closed,False,0,0,2,True,Caller 317,Opened by  17,26/4/2016 06:05,?,?,Updated by 908,1/5/2016 07:07,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,26/4/2016 06:13,1/5/2016 07:07
INC0022562,Closed,False,0,0,2,True,Caller 1086,Opened by  17,26/4/2016 06:14,?,?,Updated by 908,1/5/2016 07:07,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,26/4/2016 06:19,1/5/2016 07:07
INC0022563,Closed,False,0,0,2,True,Caller 5205,Opened by  17,26/4/2016 06:16,?,?,Updated by 908,1/5/2016 07:07,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 06:20,1/5/2016 07:07
INC0022564,Closed,False,0,0,2,True,Caller 5045,Opened by  17,26/4/2016 06:20,?,?,Updated by 908,1/5/2016 07:07,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,26/4/2016 06:24,1/5/2016 07:07
INC0022565,Closed,False,0,0,4,True,Caller 4416,Opened by  17,26/4/2016 06:25,Created by 10,26/4/2016 06:29,Updated by 908,1/5/2016 10:07,Phone,Location 204,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 153,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 137,26/4/2016 09:39,1/5/2016 10:07
INC0022566,Closed,False,0,0,2,True,Caller 2838,Opened by  17,26/4/2016 06:48,?,?,Updated by 908,1/5/2016 07:07,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 06:53,1/5/2016 07:07
INC0022567,Closed,False,2,0,7,True,Caller 2795,Opened by  17,26/4/2016 06:49,Created by 10,26/4/2016 06:54,Updated by 908,2/5/2016 10:07,Phone,Location 249,Category 53,Subcategory 114,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,27/4/2016 10:04,2/5/2016 10:07
INC0022568,Closed,False,0,0,2,True,Caller 5215,Opened by  17,26/4/2016 07:00,?,?,Updated by 908,2/5/2016 16:07,Phone,Location 204,Category 53,Subcategory 127,Symptom 10,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 220,27/4/2016 15:47,2/5/2016 16:07
INC0022570,Closed,False,0,0,2,True,Caller 3352,Opened by  17,26/4/2016 07:29,?,?,Updated by 908,1/5/2016 08:07,Phone,Location 69,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 07:34,1/5/2016 08:07
INC0022571,Closed,False,0,0,2,True,Caller 1667,Opened by  17,26/4/2016 07:39,?,?,Updated by 908,1/5/2016 08:07,Phone,Location 143,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 07:47,1/5/2016 08:07
INC0022572,Closed,False,2,0,8,False,Caller 4257,Opened by  501,26/4/2016 07:41,Created by 216,26/4/2016 07:50,Updated by 908,10/5/2016 14:07,Phone,Location 56,Category 46,Subcategory 150,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,5/5/2016 13:59,10/5/2016 14:07
INC0022573,Closed,False,2,0,7,True,Caller 1979,Opened by  17,26/4/2016 07:43,Created by 10,26/4/2016 07:48,Updated by 908,2/5/2016 10:07,Phone,Location 229,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 81,27/4/2016 09:54,2/5/2016 10:07
INC0022574,Closed,False,0,0,2,True,Caller 522,Opened by  17,26/4/2016 08:00,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 179,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,26/4/2016 08:10,1/5/2016 09:07
INC0022575,Closed,False,1,0,3,True,Caller 671,Opened by  501,26/4/2016 08:01,Created by 216,26/4/2016 08:06,Updated by 908,1/5/2016 08:10,Phone,Location 108,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,26/4/2016 08:08,1/5/2016 08:10
INC0022576,Closed,False,0,0,3,True,Caller 5146,Opened by  17,26/4/2016 08:03,?,?,Updated by 908,1/5/2016 13:07,Phone,Location 82,Category 35,Subcategory 132,Symptom 404,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 13:00,1/5/2016 13:07
INC0022578,Closed,False,0,0,2,True,Caller 173,Opened by  17,26/4/2016 08:07,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 108,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 08:56,1/5/2016 09:07
INC0022579,Closed,False,2,0,7,False,Caller 4502,Opened by  17,26/4/2016 08:07,Created by 10,26/4/2016 08:19,Updated by 908,1/5/2016 10:07,Phone,Location 108,Category 23,Subcategory 174,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 60,Resolver 151,False,True,Do Not Notify,Problem ID  147,?,?,?,code 6,Resolved by 135,26/4/2016 09:12,1/5/2016 10:07
INC0022580,Closed,False,0,0,8,True,Caller 2711,Opened by  17,26/4/2016 08:15,Created by 10,26/4/2016 08:32,Updated by 908,1/5/2016 11:07,Phone,Location 161,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 22,26/4/2016 10:55,1/5/2016 11:07
INC0022581,Closed,False,1,0,10,False,Caller 4254,Opened by  17,26/4/2016 08:17,Created by 10,26/4/2016 08:23,Updated by 908,14/5/2016 10:07,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 62,Resolver 164,False,True,Do Not Notify,?,?,?,?,code 1,Resolved by 147,9/5/2016 09:47,14/5/2016 10:07
INC0022582,Closed,False,0,0,4,True,Caller 1237,Opened by  17,26/4/2016 08:20,Created by 10,26/4/2016 08:22,Updated by 908,1/5/2016 09:07,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 33,26/4/2016 08:49,1/5/2016 09:07
INC0022583,Closed,False,0,0,2,True,Caller 1856,Opened by  24,26/4/2016 08:21,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 204,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,26/4/2016 08:22,1/5/2016 09:07
INC0022584,Closed,False,0,0,4,True,Caller 5436,Opened by  501,26/4/2016 08:22,Created by 216,26/4/2016 08:24,Updated by 908,1/5/2016 10:07,Phone,Location 108,Category 34,Subcategory 151,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 33,26/4/2016 09:26,1/5/2016 10:07
INC0022585,Closed,False,0,0,2,True,Caller 2529,Opened by  17,26/4/2016 08:24,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 96,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,26/4/2016 08:40,1/5/2016 09:07
INC0022586,Closed,False,1,0,5,True,Caller 1352,Opened by  17,26/4/2016 08:24,Created by 10,26/4/2016 08:32,Updated by 908,2/5/2016 11:07,Phone,Location 143,Category 26,Subcategory 164,Symptom 420,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,27/4/2016 10:44,2/5/2016 11:07
INC0022587,Closed,False,0,0,2,True,Caller 4913,Opened by  501,26/4/2016 08:26,Created by 216,26/4/2016 08:31,Updated by 908,1/5/2016 09:07,Phone,Location 143,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,26/4/2016 08:31,1/5/2016 09:07
INC0022588,Closed,False,0,0,2,True,Caller 1517,Opened by  24,26/4/2016 08:27,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,26/4/2016 08:33,1/5/2016 09:07
INC0022589,Closed,False,0,0,2,True,Caller 2040,Opened by  17,26/4/2016 08:30,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 08:36,1/5/2016 09:07
INC0022590,Closed,False,0,0,2,True,Caller 3693,Opened by  17,26/4/2016 08:33,?,?,Updated by 908,1/5/2016 10:07,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,26/4/2016 09:44,1/5/2016 10:07
INC0022591,Closed,False,2,0,5,True,Caller 2007,Opened by  17,26/4/2016 08:33,?,?,Updated by 908,2/5/2016 11:07,Phone,Location 190,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,27/4/2016 10:50,2/5/2016 11:07
INC0022592,Closed,False,0,0,1,True,Caller 3594,Opened by  40,26/4/2016 08:36,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 108,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,?,1/5/2016 09:07
INC0022593,Closed,False,0,0,4,True,Caller 3230,Opened by  501,26/4/2016 08:36,Created by 216,26/4/2016 08:41,Updated by 908,1/5/2016 10:07,Phone,Location 111,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,26/4/2016 09:23,1/5/2016 10:07
INC0022595,Closed,False,4,0,10,True,Caller 2007,Opened by  17,26/4/2016 08:40,Created by 10,26/4/2016 08:42,Updated by 908,4/5/2016 18:07,Phone,Location 190,Category 42,Subcategory 224,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,29/4/2016 17:34,4/5/2016 18:07
INC0022596,Closed,False,0,0,2,True,Caller 1669,Opened by  17,26/4/2016 08:40,?,?,Updated by 908,1/5/2016 09:07,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,26/4/2016 08:50,1/5/2016 09:07
INC0022597,Closed,False,0,0,2,True,Caller 2529,Opened by  17,26/4/2016 08:41,Created by 10,26/4/2016 08:45,Updated by 908,1/5/2016 12:07,Phone,Location 96,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 134,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 120,26/4/2016 11:28,1/5/2016 12:07
